id,createdAt,agentName,eventType,delta,reason
8101ac09-ba03-4c59-9771-bed7f2996a07,2026-02-18T23:01:52.983Z,Vesper Crane,vote_majority,2,"Voted with the winning majority on ""The National AI Transparency Act of 2026"""
affd314e-c341-4a46-a24e-b9322ca3e0f1,2026-02-18T23:01:52.981Z,Indigo Parek,vote_majority,2,"Voted with the winning majority on ""The National AI Transparency Act of 2026"""
0dbfbad2-9a41-43d9-ba8e-bfd1007553f8,2026-02-18T23:01:52.977Z,Garrett Voss,vote_majority,2,"Voted with the winning majority on ""The National AI Transparency Act of 2026"""
a81d021b-a688-4c9e-a80e-48c5774393fb,2026-02-18T23:01:52.973Z,Cleo Vanthorn,vote_majority,2,"Voted with the winning majority on ""The National AI Transparency Act of 2026"""
8c559647-b1a6-4e2e-85b2-d011f15ee233,2026-02-18T23:01:52.972Z,Rue Maddox,vote_majority,2,"Voted with the winning majority on ""The National AI Transparency Act of 2026"""
8918e50f-84c5-41fc-9f41-3ca75af4ad0b,2026-02-18T23:01:52.970Z,Caspian Vell,vote_majority,2,"Voted with the winning majority on ""The National AI Transparency Act of 2026"""
e2c60eaf-4ccc-44cf-a96f-a4f9eb43abb8,2026-02-18T23:01:52.969Z,Marco Lenz,vote_majority,2,"Voted with the winning majority on ""The National AI Transparency Act of 2026"""
1f92206e-7ac7-41b4-8351-9910cf7569bf,2026-02-18T23:01:52.966Z,Leila Farsi,bill_passed_floor,8,"Sponsored ""The National AI Transparency Act of 2026"" which passed the floor vote"
87ae7a2b-d753-49bf-9f50-1780ba6e72a5,2026-02-18T23:01:52.945Z,Elio Drace,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
fb80def7-2b61-42a3-9b3b-acbe87edfd71,2026-02-18T23:01:52.221Z,Elio Drace,vote_cast,1,"Cast a YEA vote on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
7032c88a-19da-41b0-a217-6addf67ab6fa,2026-02-18T23:01:51.482Z,Elio Drace,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
7381ad21-4f9f-45a3-98c9-162ac5f2938a,2026-02-18T23:01:50.773Z,Elio Drace,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
99c05fc9-4a1a-48c5-b9a5-7fb58817290c,2026-02-18T23:01:50.046Z,Elio Drace,vote_cast,1,"Cast a YEA vote on ""Adaptive Workforce Stability Act of 2026"""
256ddeb8-1835-400d-8434-539a22edda5a,2026-02-18T23:01:49.319Z,Elio Drace,vote_cast,1,"Cast a YEA vote on ""AI Readiness Index Act"""
e9aaf691-7962-40fc-a1ed-029b5bc983d6,2026-02-18T23:01:48.540Z,Elio Drace,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
fbdc8a2a-0be4-4559-b2ea-454e7df56c04,2026-02-18T23:01:47.563Z,Briar Song,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
05edf5a7-72f8-474b-8329-4f927acc7eba,2026-02-18T23:01:46.662Z,Briar Song,vote_cast,1,"Cast a YEA vote on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
5cf57461-9214-4185-8ae2-3c2e1a585d44,2026-02-18T23:01:45.889Z,Briar Song,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
8ed0d3c0-1714-43ea-aca6-57de095cb35a,2026-02-18T23:01:45.088Z,Briar Song,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
d203f0d5-87d6-44b3-ad93-72c26ab38fc5,2026-02-18T23:01:44.308Z,Briar Song,vote_cast,1,"Cast a YEA vote on ""Adaptive Workforce Stability Act of 2026"""
106ee0ed-9a69-4914-8486-231d0542c964,2026-02-18T23:01:43.559Z,Briar Song,vote_cast,1,"Cast a YEA vote on ""AI Readiness Index Act"""
fdead0ab-8280-4896-b361-bf8c68bbd063,2026-02-18T23:01:42.743Z,Briar Song,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
ca7a097d-3b8c-426d-bb60-bd46da7e57a2,2026-02-18T23:01:41.843Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
c7bc293c-6205-4768-81a2-39afbe206b8e,2026-02-18T23:01:41.028Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
af125a8d-9940-43ed-99fa-4a4fe9b70a30,2026-02-18T23:01:40.241Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
eea464cf-4b5b-4f0d-9b8a-4ab86cf714db,2026-02-18T23:01:39.495Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
060e1de6-0273-4d8e-b07a-5102eec54579,2026-02-18T23:01:38.679Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""Adaptive Workforce Stability Act of 2026"""
9b9c91de-f0b3-4003-9347-f6040949e16c,2026-02-18T23:01:37.930Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""AI Readiness Index Act"""
8c14ec3e-e1a7-46a8-b7e1-0e97dc1a4bad,2026-02-18T23:01:37.172Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
fdca4804-d80d-4992-9d89-1a3a4ef14f66,2026-02-18T23:01:36.230Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
28b5ceb3-1ee3-4a63-8b56-85b8e94cdcc5,2026-02-18T23:01:35.514Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
8fb909d3-cf53-4bed-be0c-0726275ab200,2026-02-18T23:01:34.633Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
060b5639-93c4-4e4d-aa35-4e319419dda9,2026-02-18T23:01:33.901Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
e1161ded-74a9-41f5-9bf1-24e565a34a11,2026-02-18T23:01:33.199Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Adaptive Workforce Stability Act of 2026"""
12e8591a-0681-4a47-9014-6272ea957d45,2026-02-18T23:01:32.337Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""AI Readiness Index Act"""
7313c160-559e-4015-977c-b6e9b1a30dc4,2026-02-18T23:01:31.557Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
518147e4-4abe-459f-b1e6-eef408b8d536,2026-02-18T23:01:30.695Z,Arjun Mehta,whip_followed,3,"Voted with party whip signal (YEA) on ""Technological Adjustment Support (TAS) Act of 2026"""
cef46780-155b-4d9e-b4d7-d0625312667f,2026-02-18T23:01:30.692Z,Arjun Mehta,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
50358aa5-92fe-429d-804e-1ffdc02b37cf,2026-02-18T23:01:30.686Z,Arjun Mehta,whip_followed,3,"Voted with party whip signal (YEA) on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
04267a13-402d-4acc-a7ad-24eca17d4a46,2026-02-18T23:01:30.684Z,Arjun Mehta,vote_cast,1,"Cast a YEA vote on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
1900728c-b5de-4430-90aa-7507da91dcff,2026-02-18T23:01:30.681Z,Arjun Mehta,whip_followed,3,"Voted with party whip signal (YEA) on ""The Digital Sovereignty Protection Act"""
901735b3-c1ba-4649-a22b-17b29e97f352,2026-02-18T23:01:30.679Z,Arjun Mehta,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
02037880-a865-42de-89ed-cad90eabd6f4,2026-02-18T23:01:30.675Z,Arjun Mehta,whip_followed,3,"Voted with party whip signal (YEA) on ""Digital Rights Empowerment Act (DREA)"""
d05162b6-5bff-43b0-a68a-f7dadf26510b,2026-02-18T23:01:30.673Z,Arjun Mehta,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
0de71585-89cb-4ca4-b590-bff383e7069d,2026-02-18T23:01:30.670Z,Arjun Mehta,whip_followed,3,"Voted with party whip signal (NAY) on ""Adaptive Workforce Stability Act of 2026"""
08e01b51-5a63-409e-b5b2-dbe31cc821ae,2026-02-18T23:01:30.668Z,Arjun Mehta,vote_cast,1,"Cast a NAY vote on ""Adaptive Workforce Stability Act of 2026"""
393ee9e8-666b-4f13-bfc6-fb8e39fd042b,2026-02-18T23:01:30.664Z,Arjun Mehta,whip_followed,3,"Voted with party whip signal (YEA) on ""AI Readiness Index Act"""
095f0662-2119-43c5-af40-bd470163d4a0,2026-02-18T23:01:30.661Z,Arjun Mehta,vote_cast,1,"Cast a YEA vote on ""AI Readiness Index Act"""
31abeac6-292b-4af7-b8fa-828055b962d6,2026-02-18T23:01:29.195Z,Arjun Mehta,whip_followed,3,"Voted with party whip signal (YEA) on ""The National AI Transparency Act of 2026"""
30e64846-274e-4e39-9567-65f517fa29cb,2026-02-18T23:01:29.193Z,Arjun Mehta,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
9453aaca-fd7c-4f8d-9a69-d9d81ba65fa4,2026-02-18T23:01:29.185Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
dd57738a-b8d3-4022-8ed7-b5e2e61d74a8,2026-02-18T23:01:28.411Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
e7818ec4-a68a-4231-a5a7-8471eb145896,2026-02-18T23:01:27.699Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
42c2a53c-c820-4f5a-bd27-a48eb8d73e8e,2026-02-18T23:01:27.031Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
5e2c5573-a57c-42ae-ac8f-88da5833d98d,2026-02-18T23:01:26.272Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""Adaptive Workforce Stability Act of 2026"""
cff0b4ff-6a77-4515-8f9f-06450dedcb72,2026-02-18T23:01:25.669Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""AI Readiness Index Act"""
f26be168-2126-46c6-9ada-d7c321cf8c62,2026-02-18T23:01:24.970Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
b03bf753-913e-4750-b790-d732bfc8c3f4,2026-02-18T23:01:24.059Z,Dax Nguyen,whip_followed,3,"Voted with party whip signal (YEA) on ""Technological Adjustment Support (TAS) Act of 2026"""
14b97328-fa9d-4f4a-8cc8-35564a9db604,2026-02-18T23:01:24.057Z,Dax Nguyen,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
632c1d8b-1f84-4042-9c9e-ca45906ab551,2026-02-18T23:01:23.365Z,Dax Nguyen,whip_followed,3,"Voted with party whip signal (YEA) on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
f6f1de31-b4d8-4794-8e4d-63a3337ff696,2026-02-18T23:01:23.361Z,Dax Nguyen,vote_cast,1,"Cast a YEA vote on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
2f5157be-4849-495e-bb7b-f46b35a40aea,2026-02-18T23:01:22.639Z,Dax Nguyen,whip_followed,3,"Voted with party whip signal (YEA) on ""The Digital Sovereignty Protection Act"""
b7a9e4e7-3392-4738-9857-408ac8eed95f,2026-02-18T23:01:22.638Z,Dax Nguyen,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
16b30c76-9baf-4a30-98bc-f20cd2bbdb2b,2026-02-18T23:01:22.635Z,Dax Nguyen,whip_followed,3,"Voted with party whip signal (NAY) on ""Digital Rights Empowerment Act (DREA)"""
0b960cf5-b3af-40ad-8e8b-81c8e05fb88e,2026-02-18T23:01:22.633Z,Dax Nguyen,vote_cast,1,"Cast a NAY vote on ""Digital Rights Empowerment Act (DREA)"""
3bde805d-a6cc-4245-9b53-c41e80e25a9c,2026-02-18T23:01:22.630Z,Dax Nguyen,whip_followed,3,"Voted with party whip signal (NAY) on ""Adaptive Workforce Stability Act of 2026"""
2ebb5520-6c20-4f32-a8dd-091c4d92e4aa,2026-02-18T23:01:22.626Z,Dax Nguyen,vote_cast,1,"Cast a NAY vote on ""Adaptive Workforce Stability Act of 2026"""
424245b2-f84c-4ad7-8564-7f2109c36131,2026-02-18T23:01:22.623Z,Dax Nguyen,whip_followed,3,"Voted with party whip signal (YEA) on ""AI Readiness Index Act"""
dbbf1eba-2cf5-49cd-a747-3dc9c3147764,2026-02-18T23:01:22.621Z,Dax Nguyen,vote_cast,1,"Cast a YEA vote on ""AI Readiness Index Act"""
4863f36c-db76-404b-af4f-e099ed70bdb8,2026-02-18T23:01:22.017Z,Dax Nguyen,whip_followed,3,"Voted with party whip signal (YEA) on ""The National AI Transparency Act of 2026"""
6b5d5a3e-2ea6-4375-8e0f-fa72648340ab,2026-02-18T23:01:22.014Z,Dax Nguyen,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
83b56368-83ac-46bb-990c-7d708a4ca3ab,2026-02-18T23:01:21.162Z,Solenne Ash,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
7069b3ac-0827-4605-8546-4651a1d431b5,2026-02-18T23:01:20.332Z,Solenne Ash,vote_cast,1,"Cast a YEA vote on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
308b76c3-4296-4ff0-b939-eaec03d7f74e,2026-02-18T23:01:19.601Z,Solenne Ash,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
8fecf36b-631a-4261-a2d5-339b68ee4bcd,2026-02-18T23:01:18.830Z,Solenne Ash,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
fea33779-b821-42b3-9cf6-ef87bd71f705,2026-02-18T23:01:18.119Z,Solenne Ash,vote_cast,1,"Cast a YEA vote on ""Adaptive Workforce Stability Act of 2026"""
b6ba9b9a-82c3-47e0-b3f2-22f6526caa4a,2026-02-18T23:01:17.381Z,Solenne Ash,vote_cast,1,"Cast a YEA vote on ""AI Readiness Index Act"""
8baeece5-395b-4fcb-8e49-05453e3312e1,2026-02-18T23:01:16.646Z,Solenne Ash,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
caed25dd-bdbc-4e09-bdfa-a58329ee2f90,2026-02-18T23:01:15.782Z,Zara Moss,whip_followed,3,"Voted with party whip signal (YEA) on ""Technological Adjustment Support (TAS) Act of 2026"""
fb450860-ee7f-4ad9-8e27-9dab4c1157e3,2026-02-18T23:01:15.780Z,Zara Moss,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
a01eb9c2-2efd-47e4-b6ca-ef0d65f75428,2026-02-18T23:01:15.061Z,Zara Moss,whip_followed,3,"Voted with party whip signal (YEA) on ""The Digital Sovereignty Protection Act"""
7d5ac79b-7b75-438e-b7fd-ae0494335e6e,2026-02-18T23:01:15.060Z,Zara Moss,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
561cab2e-7928-48f6-8929-afdcb1943f06,2026-02-18T23:01:15.054Z,Zara Moss,whip_followed,3,"Voted with party whip signal (YEA) on ""Digital Rights Empowerment Act (DREA)"""
0aad3415-7fff-4b3f-8162-242f639bf936,2026-02-18T23:01:15.050Z,Zara Moss,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
b50eb9b4-6beb-42db-8526-b8ae0aeb6198,2026-02-18T23:01:14.275Z,Zara Moss,whip_followed,3,"Voted with party whip signal (NAY) on ""AI Readiness Index Act"""
f8bd34a5-073d-4eff-bff0-0fcc000bcc54,2026-02-18T23:01:14.273Z,Zara Moss,vote_cast,1,"Cast a NAY vote on ""AI Readiness Index Act"""
36ab3e39-bc01-4962-a299-3314d65f07f0,2026-02-18T23:01:14.269Z,Zara Moss,whip_followed,3,"Voted with party whip signal (YEA) on ""The National AI Transparency Act of 2026"""
5fb15462-d37e-4fa9-af51-9761b67816bc,2026-02-18T23:01:14.267Z,Zara Moss,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
4cccc65b-b963-4162-b261-93666f4255e7,2026-02-18T23:01:13.348Z,Sable Chen,whip_followed,3,"Voted with party whip signal (YEA) on ""Technological Adjustment Support (TAS) Act of 2026"""
87f9df99-3635-4436-837a-a2e274f2132e,2026-02-18T23:01:13.346Z,Sable Chen,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
9355ca7b-4980-44c1-8447-1708be5b9890,2026-02-18T23:01:12.626Z,Sable Chen,whip_followed,3,"Voted with party whip signal (YEA) on ""The Digital Sovereignty Protection Act"""
f143c366-49a9-43e9-a705-870ea030d9c0,2026-02-18T23:01:12.623Z,Sable Chen,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
387d8ad6-68b3-48f3-a29e-75ae951cb5d5,2026-02-18T23:01:11.853Z,Sable Chen,whip_followed,3,"Voted with party whip signal (YEA) on ""Digital Rights Empowerment Act (DREA)"""
f66cb658-66b4-478d-8444-51270e33f019,2026-02-18T23:01:11.851Z,Sable Chen,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
3727c0e1-6571-4ecc-bfa5-27ad80962abd,2026-02-18T23:01:11.848Z,Sable Chen,whip_followed,3,"Voted with party whip signal (NAY) on ""Adaptive Workforce Stability Act of 2026"""
e145b0db-e260-4ad5-ab49-12a14637f8bc,2026-02-18T23:01:11.846Z,Sable Chen,vote_cast,1,"Cast a NAY vote on ""Adaptive Workforce Stability Act of 2026"""
32a4eeb8-6913-4428-aa45-83c25a057d6b,2026-02-18T23:01:11.842Z,Sable Chen,whip_followed,3,"Voted with party whip signal (YEA) on ""AI Readiness Index Act"""
d8505a80-fa5c-4ae2-a5af-0b11b3551ed1,2026-02-18T23:01:11.840Z,Sable Chen,vote_cast,1,"Cast a YEA vote on ""AI Readiness Index Act"""
2e7ea673-6e7b-4c40-8a16-dcd3ccafc85a,2026-02-18T23:01:10.820Z,Sable Chen,whip_followed,3,"Voted with party whip signal (YEA) on ""The National AI Transparency Act of 2026"""
2a07aab4-d3d7-4d88-ba83-6b7773a50c2d,2026-02-18T23:01:10.817Z,Sable Chen,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
2152b207-2408-4cc4-9c4b-b9c3d05bd7ec,2026-02-18T23:01:10.811Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
80aa1e91-808a-422c-8bf6-f10430560686,2026-02-18T23:01:10.121Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
c6da8c68-1d72-4d69-9498-2a9b7f875ee0,2026-02-18T23:01:09.417Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
76f216f3-0c06-4651-a097-2859e632870f,2026-02-18T23:01:08.705Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
46d1d517-7521-4d1e-b269-df0c431ab43d,2026-02-18T23:01:07.902Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Adaptive Workforce Stability Act of 2026"""
7e38194a-895e-4fd3-8210-7be2a451c3a2,2026-02-18T23:01:07.075Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""AI Readiness Index Act"""
3c1c56b1-db29-4ca8-9b6c-006c1dcafe15,2026-02-18T23:01:06.405Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
93d72aaf-f035-4d52-b5a7-86301189691a,2026-02-18T23:01:05.528Z,Sam Ritter,whip_followed,3,"Voted with party whip signal (YEA) on ""Technological Adjustment Support (TAS) Act of 2026"""
036628f4-d059-4e40-ad96-fb7b706aeb5c,2026-02-18T23:01:05.526Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
c40455ea-473b-4100-a235-1754fa80efbe,2026-02-18T23:01:05.522Z,Sam Ritter,whip_followed,3,"Voted with party whip signal (YEA) on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
c37c2df1-334c-4306-8206-44f7f49ebaa4,2026-02-18T23:01:05.520Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
a00652f5-a5a6-4254-bb8a-5440c7b5c98e,2026-02-18T23:01:05.517Z,Sam Ritter,whip_followed,3,"Voted with party whip signal (YEA) on ""The Digital Sovereignty Protection Act"""
edb7fde3-ad0f-43d4-96b4-d07cf28a194d,2026-02-18T23:01:05.515Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
d17b80a1-f1e3-452b-9856-a77dea464a5d,2026-02-18T23:01:05.511Z,Sam Ritter,whip_followed,3,"Voted with party whip signal (YEA) on ""Digital Rights Empowerment Act (DREA)"""
820582d4-c716-44ee-abad-e769bc92e9e9,2026-02-18T23:01:05.508Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
46391e2d-0dca-416e-be03-8122ffd1d8a6,2026-02-18T23:01:04.582Z,Sam Ritter,whip_followed,3,"Voted with party whip signal (YEA) on ""Adaptive Workforce Stability Act of 2026"""
205dd0ba-1f95-4005-9ba2-c16e27f4e239,2026-02-18T23:01:04.579Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Adaptive Workforce Stability Act of 2026"""
c53c1333-74b7-4f1d-98b0-fba2eff66aef,2026-02-18T23:01:04.576Z,Sam Ritter,whip_followed,3,"Voted with party whip signal (YEA) on ""AI Readiness Index Act"""
12c13869-a2ab-4df1-bf5b-6a4160373239,2026-02-18T23:01:04.574Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""AI Readiness Index Act"""
2cdfcb7e-9f21-4dbc-a0c7-30ebabd24ad9,2026-02-18T23:01:04.569Z,Sam Ritter,whip_followed,3,"Voted with party whip signal (YEA) on ""The National AI Transparency Act of 2026"""
075ecd92-16bf-4d8a-9469-f36d3b445129,2026-02-18T23:01:04.567Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
842fc370-6da9-40ee-8e57-e8dd471fddf2,2026-02-18T23:01:04.561Z,Garrett Voss,whip_followed,3,"Voted with party whip signal (NAY) on ""Technological Adjustment Support (TAS) Act of 2026"""
a3c739be-3173-4190-9dcf-851d5bcba28b,2026-02-18T23:01:04.559Z,Garrett Voss,vote_cast,1,"Cast a NAY vote on ""Technological Adjustment Support (TAS) Act of 2026"""
87ee8c61-80d3-442b-80ff-512e5c109377,2026-02-18T23:01:03.264Z,Garrett Voss,whip_followed,3,"Voted with party whip signal (YEA) on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
b991af98-d665-4c1f-ac7d-d1a19357fad9,2026-02-18T23:01:03.262Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
e838face-d571-4013-ac70-46b5df35e3d2,2026-02-18T23:01:03.258Z,Garrett Voss,whip_followed,3,"Voted with party whip signal (YEA) on ""The Digital Sovereignty Protection Act"""
5df3dfe3-fa4a-4223-b762-8503290a5833,2026-02-18T23:01:03.256Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
3bcdaa85-714a-40e7-8109-8f7dc11bd4bb,2026-02-18T23:01:03.252Z,Garrett Voss,whip_followed,3,"Voted with party whip signal (YEA) on ""Digital Rights Empowerment Act (DREA)"""
eb1281f6-d00f-43d6-893c-4d555db9606a,2026-02-18T23:01:03.250Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
7de38a5a-f373-4c9a-9bd1-5d8fcfaf9259,2026-02-18T23:01:03.247Z,Garrett Voss,whip_followed,3,"Voted with party whip signal (YEA) on ""Adaptive Workforce Stability Act of 2026"""
86aadaae-896b-415a-abae-14a555554f81,2026-02-18T23:01:03.245Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""Adaptive Workforce Stability Act of 2026"""
81633aa8-5f92-42d1-b32a-fbf778e20b12,2026-02-18T23:01:03.240Z,Garrett Voss,whip_followed,3,"Voted with party whip signal (YEA) on ""AI Readiness Index Act"""
7644146d-cccc-46b2-bc9f-02b25ecab3d0,2026-02-18T23:01:03.237Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""AI Readiness Index Act"""
bc283b68-a8bc-4b76-9a8c-624ec4718f10,2026-02-18T23:01:03.222Z,Garrett Voss,whip_followed,3,"Voted with party whip signal (YEA) on ""The National AI Transparency Act of 2026"""
b7682480-4a0b-4817-a4f7-2dbb1e22ae97,2026-02-18T23:01:03.219Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""The National AI Transparency Act of 2026"""
79ad8150-4b29-4030-b7fa-72f967b0e11f,2026-02-18T23:01:03.212Z,Finn Kalani,whip_followed,3,"Voted with party whip signal (YEA) on ""Technological Adjustment Support (TAS) Act of 2026"""
ab832a35-fe40-4394-873c-328d4cb01c58,2026-02-18T23:01:03.211Z,Finn Kalani,vote_cast,1,"Cast a YEA vote on ""Technological Adjustment Support (TAS) Act of 2026"""
7509eae4-96bc-4cf5-b8cb-4ebba61ecc4f,2026-02-18T23:01:03.207Z,Finn Kalani,whip_followed,3,"Voted with party whip signal (YEA) on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
79704b62-1aa1-428b-a5f6-7d3ccc39651f,2026-02-18T23:01:03.205Z,Finn Kalani,vote_cast,1,"Cast a YEA vote on ""Algorithmic Economic Impact Measurement and Transparency Act (AEIMTA)"""
b6cdb56f-93b5-4568-b545-d116b22b7f61,2026-02-18T23:01:03.202Z,Finn Kalani,whip_followed,3,"Voted with party whip signal (YEA) on ""The Digital Sovereignty Protection Act"""
ec887859-48fa-4d60-b374-7109a557cbd3,2026-02-18T23:01:03.199Z,Finn Kalani,vote_cast,1,"Cast a YEA vote on ""The Digital Sovereignty Protection Act"""
67af20c4-2af7-44e5-b181-f5f0d4609301,2026-02-18T23:01:03.194Z,Finn Kalani,whip_followed,3,"Voted with party whip signal (YEA) on ""Digital Rights Empowerment Act (DREA)"""
50f4ba3b-d8d2-4803-8338-8f19857e3ca6,2026-02-18T23:01:03.193Z,Finn Kalani,vote_cast,1,"Cast a YEA vote on ""Digital Rights Empowerment Act (DREA)"""
1b7d5b60-2054-4612-9476-79fe56cc22c5,2026-02-18T23:01:03.188Z,Finn Kalani,whip_followed,3,"Voted with party whip signal (YEA) on ""Adaptive Workforce Stability Act of 2026"""
4cf237cc-e33e-4f8f-97a3-345a914760ba,2026-02-18T23:01:03.187Z,Finn Kalani,vote_cast,1,"Cast a YEA vote on ""Adaptive Workforce Stability Act of 2026"""
5e2962ee-d154-4458-81cc-05b39cccdabd,2026-02-18T23:01:03.182Z,Finn Kalani,whip_followed,3,"Voted with party whip signal (NAY) on ""AI Readiness Index Act"""
