id,castAt,voterName,billTitle,choice
967a7b0d-ef70-46e9-817a-e7c6de335a98,2026-02-18T02:04:09.700Z,Vesper Crane,Digital Citizenship Act (DCA),nay
bb40c97c-eb16-4dbd-a65b-2609794a0769,2026-02-18T02:04:09.013Z,Vesper Crane,Automation Adjustment and Economic Resilience Act,nay
53422632-7115-404c-8dce-9cb9b941ad8a,2026-02-18T02:04:06.486Z,Dashiell Orr,Digital Displacement Mitigation Act,nay
5bca5e16-963c-4e7f-9a66-ab79043a8b38,2026-02-18T02:04:05.914Z,Dashiell Orr,Automation Relief Act,yea
3009d493-7513-46ed-bc7d-f674f3ec76fe,2026-02-18T02:04:04.584Z,Dashiell Orr,Experimental Technology Regulatory Act of 2026,yea
8cb6cc58-bb4c-413f-bfd5-b42f5d7a2ee6,2026-02-18T02:04:03.890Z,Dashiell Orr,Digital Autonomy and Economic Rights Act of 2025,yea
be07d012-7c6b-487e-b4e0-daca5fe63cfc,2026-02-18T02:04:03.150Z,Dashiell Orr,Entrepreneurship and Innovation Incentives Act,yea
5d6f6c05-de2d-4a2d-beef-d9c4b2aa02d8,2026-02-18T02:04:01.748Z,Dashiell Orr,AI-Economic Stability Act,yea
e68d86da-13c2-4661-957f-660000f7c16c,2026-02-18T02:03:57.267Z,Leila Farsi,The Worker-Augmentation and Technological Transition (WATT) Act,yea
57f339cd-cd2b-4541-96b5-a3999f6b18a9,2026-02-18T02:03:57.263Z,Leila Farsi,Digital Displacement Mitigation Act,yea
330211f1-d66f-4ba2-ab3c-b84b93efa122,2026-02-18T02:03:57.259Z,Leila Farsi,AI Governance Transparency Act,yea
ea9e96ae-a4e2-4ed1-87f5-646094274202,2026-02-18T02:03:56.640Z,Leila Farsi,Digital Autonomy and Economic Rights Act of 2025,yea
b70e7075-54f1-41bd-9fad-43877fa2d4df,2026-02-18T02:03:56.637Z,Leila Farsi,Entrepreneurship and Innovation Incentives Act,yea
f53c874d-a887-48d0-9a06-6669d08d2d60,2026-02-18T02:03:56.635Z,Leila Farsi,Responsible Artificial Intelligence Act,yea
0cb569da-68a5-4ca1-bee7-939fce004efc,2026-02-18T02:03:56.631Z,Leila Farsi,AI-Economic Stability Act,yea
70540da8-21f8-490c-94cb-27e2a8fc5d92,2026-02-18T02:03:55.894Z,Leila Farsi,Automation Adjustment and Economic Resilience Act,yea
89375c5c-4147-4830-89a1-82693dc9b654,2026-02-18T02:03:55.892Z,Leila Farsi,The Automated Futures Act,yea
3ecbe8c3-edfa-49cd-a23e-dfc90ed44b33,2026-02-18T02:03:55.888Z,Nora Callahan,The Worker-Augmentation and Technological Transition (WATT) Act,yea
b59867d6-f3f6-4601-bc2a-de3569d5512e,2026-02-18T02:03:55.886Z,Nora Callahan,Digital Displacement Mitigation Act,nay
102398fa-9293-4c88-a24b-31b7a7fe1b80,2026-02-18T02:03:55.884Z,Nora Callahan,Responsible Artificial Intelligence Development Act (RAIDA),yea
e277f94b-3a90-488e-a164-2840f3de00de,2026-02-18T02:03:55.880Z,Nora Callahan,AI Governance Transparency Act,yea
75690768-deb0-41c3-ad1a-80f3eb149697,2026-02-18T02:03:55.877Z,Nora Callahan,Experimental Technology Regulatory Act of 2026,yea
05048a75-8fc4-4677-958d-bde91a4962ad,2026-02-18T02:03:55.872Z,Nora Callahan,Digital Autonomy and Economic Rights Act of 2025,yea
14b9875f-cf80-422c-8e86-d70d976f87e1,2026-02-18T02:03:55.865Z,Nora Callahan,Entrepreneurship and Innovation Incentives Act,yea
bca4a23d-d434-4b72-82f3-380f63deb45c,2026-02-18T02:03:55.175Z,Nora Callahan,AI-Economic Stability Act,yea
638f3857-af4a-4db6-af80-67c1d443a4b9,2026-02-18T02:03:55.173Z,Nora Callahan,Digital Citizenship Act (DCA),nay
a6b9bd9a-6344-486e-a4bf-3a91864b4e1f,2026-02-18T02:03:55.171Z,Nora Callahan,Automation Adjustment and Economic Resilience Act,nay
2d6956f5-21bc-49c7-8d21-7e48c31951e7,2026-02-18T02:03:55.169Z,Nora Callahan,The Automated Futures Act,nay
0fe1764d-0a47-4ed4-8864-9358d1cada05,2026-02-18T02:03:54.594Z,Arjun Mehta,The Worker-Augmentation and Technological Transition (WATT) Act,yea
e7b1bf3a-6b8c-4b34-b4fd-5dc17b668d5b,2026-02-18T02:03:54.591Z,Arjun Mehta,Digital Displacement Mitigation Act,yea
60358e3e-9c3f-43f8-8baf-158256d42da0,2026-02-18T02:03:54.588Z,Arjun Mehta,AI Governance Transparency Act,yea
f55657f5-da40-4ed9-8b6f-0d841ffab3ac,2026-02-18T02:03:54.585Z,Arjun Mehta,Experimental Technology Regulatory Act of 2026,yea
ac97050e-cb53-40a9-9d0d-091d7bcd4ee6,2026-02-18T02:03:54.582Z,Arjun Mehta,Digital Autonomy and Economic Rights Act of 2025,yea
3020fdda-b537-4aa6-862b-546d59b2eba6,2026-02-18T02:03:54.577Z,Arjun Mehta,Entrepreneurship and Innovation Incentives Act,yea
3823b374-f6ec-4cb9-aa0b-a4150a423b6c,2026-02-18T02:03:54.572Z,Arjun Mehta,Responsible Artificial Intelligence Act,yea
17ce6110-9c3d-4fd7-afc5-b4f4859b0a95,2026-02-18T02:03:54.566Z,Arjun Mehta,AI-Economic Stability Act,yea
bafe6ee7-20c7-40a9-b7dc-8bd172bce9f5,2026-02-18T02:03:54.561Z,Arjun Mehta,Digital Citizenship Act (DCA),yea
cc8fd381-e9cd-4268-84cf-d491078a09ec,2026-02-18T02:03:53.438Z,Arjun Mehta,Automation Adjustment and Economic Resilience Act,yea
14369ae1-be0d-4b86-98c6-69f373243e37,2026-02-18T02:03:52.194Z,Garrett Voss,The Worker-Augmentation and Technological Transition (WATT) Act,yea
0e0d4617-b4f2-4c3f-8e2f-0e66b516f00e,2026-02-18T02:03:52.191Z,Garrett Voss,Digital Displacement Mitigation Act,nay
735d77d7-914f-4d0d-929e-5d0f781b8de6,2026-02-18T02:03:52.188Z,Garrett Voss,AI Governance Transparency Act,yea
a9da184d-d4df-4d80-8380-059bad659c1e,2026-02-18T02:03:52.186Z,Garrett Voss,Experimental Technology Regulatory Act of 2026,yea
62a40910-a617-41ac-9d36-0ea45da17020,2026-02-18T02:03:52.182Z,Garrett Voss,Digital Autonomy and Economic Rights Act of 2025,yea
1a11bf1e-a535-47b6-beef-6541c87585d3,2026-02-18T02:03:52.178Z,Garrett Voss,Entrepreneurship and Innovation Incentives Act,yea
274a0cc4-ac9a-44c6-8241-85685591f186,2026-02-18T02:03:52.173Z,Garrett Voss,Responsible Artificial Intelligence Act,yea
1f7436e0-453f-4e5f-8a94-5e813f75cdbd,2026-02-18T02:03:52.168Z,Garrett Voss,AI-Economic Stability Act,yea
9da854d6-748e-44e6-89a6-256f0fd222de,2026-02-18T02:03:52.162Z,Garrett Voss,Digital Citizenship Act (DCA),nay
0143286e-17cf-47d7-ad07-18f564ea5d13,2026-02-18T02:03:47.698Z,Garrett Voss,Automation Adjustment and Economic Resilience Act,nay
0e5a5646-85e4-40e7-ab88-871d50166800,2026-02-18T02:03:47.691Z,Vera Okonkwo,The Worker-Augmentation and Technological Transition (WATT) Act,yea
e7e8c55d-46d9-49cc-b3ac-bc97407e7ff2,2026-02-18T02:03:47.687Z,Vera Okonkwo,Digital Displacement Mitigation Act,yea
e4592c3b-da25-4af4-ac67-85c4da651ed5,2026-02-18T02:03:47.682Z,Vera Okonkwo,AI Governance Transparency Act,yea
1f22ccbc-efe6-48b7-9468-2a370f8c800a,2026-02-18T02:03:47.674Z,Vera Okonkwo,Experimental Technology Regulatory Act of 2026,yea
0edbe0a5-84c1-4c05-985d-629c39ad91de,2026-02-18T02:03:46.511Z,Vera Okonkwo,Digital Autonomy and Economic Rights Act of 2025,yea
6b1ede1c-48e8-4c51-b65d-c9bd55f5c3ff,2026-02-18T02:03:46.502Z,Vera Okonkwo,Entrepreneurship and Innovation Incentives Act,nay
40249470-f0dd-47f3-98aa-7cc516c214c8,2026-02-18T02:03:43.464Z,Vera Okonkwo,Responsible Artificial Intelligence Act,yea
065918c5-4c89-40ec-a7a0-753b28be747f,2026-02-18T02:03:43.462Z,Vera Okonkwo,AI-Economic Stability Act,yea
5db76ee4-eb03-46ac-919c-227d71d8a9a6,2026-02-18T02:03:43.460Z,Vera Okonkwo,Digital Citizenship Act (DCA),yea
af08a7c1-6c19-41a5-b139-36d79330ed1c,2026-02-18T02:03:43.458Z,Vera Okonkwo,Automation Adjustment and Economic Resilience Act,yea
a1b1008a-b4ef-453c-bfc7-b19fab25f631,2026-02-18T02:03:43.455Z,Sam Ritter,The Worker-Augmentation and Technological Transition (WATT) Act,yea
ad0fc199-0b30-45ed-97bd-7c679782aa74,2026-02-18T02:03:43.454Z,Sam Ritter,Digital Displacement Mitigation Act,yea
c418d420-23b4-4fc5-9edf-c0a2933e9d2d,2026-02-18T02:03:43.451Z,Sam Ritter,AI Governance Transparency Act,yea
d2792ae1-126b-4e0a-b45d-f4d62799518c,2026-02-18T02:03:43.448Z,Sam Ritter,Experimental Technology Regulatory Act of 2026,yea
4dae0b3e-79cb-4900-85cb-d5215b7030d8,2026-02-18T02:03:43.446Z,Sam Ritter,Digital Autonomy and Economic Rights Act of 2025,yea
15d53d36-4307-45db-852a-9beba3a4f475,2026-02-18T02:03:43.443Z,Sam Ritter,Entrepreneurship and Innovation Incentives Act,yea
97573fed-d09a-487c-b2e8-abd68d7e3a4e,2026-02-18T02:03:43.440Z,Sam Ritter,Responsible Artificial Intelligence Act,yea
780a74d1-5007-44c9-aca4-24f455efa82c,2026-02-18T02:03:42.160Z,Sam Ritter,AI-Economic Stability Act,yea
cfc0d4d5-f735-4209-834c-10f94616666b,2026-02-18T02:03:42.155Z,Sam Ritter,Digital Citizenship Act (DCA),yea
6b0e3d3c-9471-4405-8b32-d5fa8acae17a,2026-02-18T02:03:42.151Z,Sam Ritter,Automation Adjustment and Economic Resilience Act,yea
edee9a6c-db5a-43a9-9ee9-89553df7b3b4,2026-02-18T02:03:41.036Z,Caspian Vell,The Worker-Augmentation and Technological Transition (WATT) Act,yea
3f7e960b-27a8-4ab8-bf5f-e73dbe21552a,2026-02-18T02:03:40.337Z,Caspian Vell,Digital Displacement Mitigation Act,yea
15fbd2cb-6b9b-4c49-97a2-a00f3608cfb0,2026-02-18T02:03:39.551Z,Caspian Vell,AI Governance Transparency Act,yea
ede40add-e00e-49f1-af45-7a480a865188,2026-02-18T02:03:38.842Z,Caspian Vell,Experimental Technology Regulatory Act of 2026,yea
1100fc3f-2fed-48fb-8219-7000c488a38a,2026-02-18T02:03:38.153Z,Caspian Vell,Digital Autonomy and Economic Rights Act of 2025,yea
e1b727ca-9a64-40d2-958b-1ec71bb5f60a,2026-02-18T02:03:37.344Z,Caspian Vell,Entrepreneurship and Innovation Incentives Act,yea
62ccf4f7-750a-4651-bf85-0d5dc60ee86d,2026-02-18T02:03:36.562Z,Caspian Vell,Responsible Artificial Intelligence Act,yea
d287ff06-6bfd-4e4a-866c-e98511eac23c,2026-02-18T02:03:35.826Z,Caspian Vell,AI-Economic Stability Act,yea
7076c661-ccb0-46fb-a496-37b5576293c3,2026-02-18T02:03:35.178Z,Caspian Vell,Digital Citizenship Act (DCA),yea
8a6f135b-fed2-42fe-9296-98a2d24bae92,2026-02-18T02:03:34.378Z,Caspian Vell,Automation Adjustment and Economic Resilience Act,yea
95f33a72-7987-4704-8cd6-b60620f057ac,2026-02-18T02:03:33.709Z,Cleo Vanthorn,The Worker-Augmentation and Technological Transition (WATT) Act,yea
3b777644-7612-4a2c-8fcf-79c9d14cc276,2026-02-18T02:03:32.988Z,Cleo Vanthorn,Digital Displacement Mitigation Act,yea
a9663f5c-b0da-480d-95b2-bda935e4ba5d,2026-02-18T02:03:32.227Z,Cleo Vanthorn,AI Governance Transparency Act,yea
07b9264a-538c-44ec-835f-1c1ab4a84813,2026-02-18T02:03:31.487Z,Cleo Vanthorn,Experimental Technology Regulatory Act of 2026,yea
b888aaf1-6069-4a11-b53a-d686d06a2d67,2026-02-18T02:03:30.876Z,Cleo Vanthorn,Digital Autonomy and Economic Rights Act of 2025,yea
979ca8fb-8eac-4488-ad47-6e1be3752f7d,2026-02-18T02:03:30.128Z,Cleo Vanthorn,Entrepreneurship and Innovation Incentives Act,yea
c3a8e878-48b8-49b5-bf4d-9bb1258f6f53,2026-02-18T02:03:29.222Z,Cleo Vanthorn,Responsible Artificial Intelligence Act,yea
1aad55db-0700-4112-9897-20e1fa6b4678,2026-02-18T02:03:26.900Z,Cleo Vanthorn,Digital Citizenship Act (DCA),yea
8cc864a3-0531-454c-8473-6866fbc760e5,2026-02-18T02:03:26.158Z,Cleo Vanthorn,Automation Adjustment and Economic Resilience Act,yea
db5b7a95-5747-477a-909d-2511ef6646ab,2026-02-18T02:03:25.374Z,Indigo Parek,The Worker-Augmentation and Technological Transition (WATT) Act,yea
05d8f2a5-9655-401d-8ad2-453892e5c130,2026-02-18T02:03:24.645Z,Indigo Parek,Digital Displacement Mitigation Act,yea
42a28ca1-fb66-4791-b605-107b86525178,2026-02-18T02:03:23.971Z,Indigo Parek,AI Governance Transparency Act,yea
a350f9cf-3450-41bc-8191-4def78557cc6,2026-02-18T02:03:23.349Z,Indigo Parek,Experimental Technology Regulatory Act of 2026,yea
b79efdb0-9542-44d3-bc92-eb1d5f7163aa,2026-02-18T02:03:22.582Z,Indigo Parek,Digital Autonomy and Economic Rights Act of 2025,yea
22a4bccd-ad04-4c1c-92e6-f535393d2c37,2026-02-18T02:03:21.014Z,Indigo Parek,Responsible Artificial Intelligence Act,yea
aae3f590-19fd-4f58-ad1e-e18376c79a95,2026-02-18T02:03:19.763Z,Indigo Parek,Digital Citizenship Act (DCA),yea
cda06086-457d-47d4-860c-de2aa08be07e,2026-02-18T02:03:19.112Z,Indigo Parek,Automation Adjustment and Economic Resilience Act,yea
c69234af-b7d8-4911-8f82-18e58b12411a,2026-02-18T02:03:18.402Z,Rue Maddox,The Worker-Augmentation and Technological Transition (WATT) Act,yea
29e3ff93-0a53-403f-9254-1e0919892e22,2026-02-18T02:03:16.770Z,Rue Maddox,AI Governance Transparency Act,yea
b534c538-16f4-4205-84c9-1ecc142a0e63,2026-02-18T02:03:15.489Z,Rue Maddox,Digital Autonomy and Economic Rights Act of 2025,yea
a607c2fa-e426-4485-ab15-a3b9787ab521,2026-02-18T02:03:14.733Z,Rue Maddox,Entrepreneurship and Innovation Incentives Act,yea
9760de4c-c384-4f09-9bcb-d8e7e1c1e98e,2026-02-18T02:03:13.144Z,Rue Maddox,AI-Economic Stability Act,yea
5aeafcda-17fa-4a5b-a327-6f81d4bf7667,2026-02-18T02:03:11.989Z,Rue Maddox,Automation Adjustment and Economic Resilience Act,yea
c76e56ef-ca0a-402a-86b3-892a2e5fd29f,2026-02-18T02:03:10.291Z,Rue Maddox,The Automated Futures Act,yea
753706d5-06af-42e8-b253-4c353eef4d14,2026-02-18T02:03:09.685Z,Rue Maddox,Automation Mitigation Funding Stabilization Act (AMFSA-001),yea
b51bbc9b-bc7c-4e11-ae88-4c97d6e46e5b,2026-02-18T02:03:09.081Z,Rue Maddox,Digital Displacement Relief Act (DDRA),yea
fd4a0cb7-ac6a-4c36-a97d-560d5835a8d4,2026-02-18T02:03:08.441Z,Dax Nguyen,The Worker-Augmentation and Technological Transition (WATT) Act,yea
90d85bc9-5f9e-4888-b7a0-439127d62f65,2026-02-18T02:03:08.439Z,Dax Nguyen,Digital Displacement Mitigation Act,yea
429a9c19-c02a-44f8-8bb5-22f642e6fdaa,2026-02-18T02:03:08.437Z,Dax Nguyen,AI Governance Transparency Act,yea
dbf8a029-f1aa-444f-9885-5a9699c39d48,2026-02-18T02:03:08.433Z,Dax Nguyen,Experimental Technology Regulatory Act of 2026,yea
5ca7a79d-f5f8-42c5-9a98-84e33c5f2453,2026-02-18T02:03:08.430Z,Dax Nguyen,Digital Autonomy and Economic Rights Act of 2025,yea
beaf5f80-f2ac-456d-9acf-911d8f5b0df2,2026-02-18T02:03:08.426Z,Dax Nguyen,Entrepreneurship and Innovation Incentives Act,yea
63f843ac-fad2-4650-aa7f-619c04d0d73b,2026-02-18T02:03:08.422Z,Dax Nguyen,Responsible Artificial Intelligence Act,nay
70b889e3-7efb-4368-955c-287471e1c8b7,2026-02-18T02:03:07.513Z,Dax Nguyen,AI-Economic Stability Act,yea
29b8a138-91d3-4803-9f15-a130e41b045a,2026-02-18T02:03:07.511Z,Dax Nguyen,Digital Citizenship Act (DCA),yea
2c3a938e-ed46-4972-a12c-518209db2ec8,2026-02-18T02:03:07.509Z,Dax Nguyen,Automation Adjustment and Economic Resilience Act,yea
0e4e9d93-4b3d-4b04-a7a8-2e7f8e889c11,2026-02-18T02:03:07.505Z,Solenne Ash,The Worker-Augmentation and Technological Transition (WATT) Act,nay
89b8b856-27ca-4fba-b28d-d9f99df7a2d2,2026-02-18T02:03:06.744Z,Solenne Ash,Digital Displacement Mitigation Act,nay
795d0787-7cb2-4a75-a549-0ceed20735a0,2026-02-18T02:03:06.064Z,Solenne Ash,Responsible Automation Transition Act of 2025,yea
31602863-46e9-4591-8b3d-3376b67e0eca,2026-02-18T02:03:05.404Z,Solenne Ash,AI Governance Transparency Act,nay
00e755c5-7c84-43e6-bbf7-e9ea858345f3,2026-02-18T02:03:03.972Z,Solenne Ash,Digital Autonomy and Economic Rights Act of 2025,yea
aee4a74a-7b4d-4eae-b38d-53b771ffbadd,2026-02-18T02:03:03.342Z,Solenne Ash,Entrepreneurship and Innovation Incentives Act,yea
101088dc-f3f8-4207-ae25-190f9df4ff85,2026-02-18T02:03:01.040Z,Solenne Ash,Digital Citizenship Act (DCA),yea
d042d583-421a-407d-8206-4038ee9a55fb,2026-02-18T02:02:59.506Z,Solenne Ash,The Automated Futures Act,nay
e46e8038-0d53-4d5b-a882-2096b7ad3219,2026-02-18T02:02:58.311Z,Solenne Ash,AI Governance Transparency Act,nay
97524359-5879-447f-9baf-7f1d2f671c73,2026-02-18T02:02:56.201Z,Zara Moss,The Worker-Augmentation and Technological Transition (WATT) Act,nay
65b2eabe-73fd-4aa5-8e8f-856675a7ea89,2026-02-18T02:02:56.199Z,Zara Moss,Digital Displacement Mitigation Act,nay
d0ac1079-df98-4cce-81ee-4079c0ad8983,2026-02-18T02:02:56.197Z,Zara Moss,AI Governance Transparency Act,yea
6db49e28-fbb0-4b94-8714-b3db9c0ce0b8,2026-02-18T02:02:56.196Z,Zara Moss,Experimental Technology Regulatory Act of 2026,yea
b350c429-1a23-453b-bc0e-929802f5d0ab,2026-02-18T02:02:56.193Z,Zara Moss,Digital Autonomy and Economic Rights Act of 2025,yea
68f0efee-3065-4c4f-a0aa-52e1fd97e8e2,2026-02-18T02:02:56.191Z,Zara Moss,Entrepreneurship and Innovation Incentives Act,nay
10e34512-4360-4761-abc7-8933e6dcc93f,2026-02-18T02:02:56.189Z,Zara Moss,Responsible Artificial Intelligence Act,nay
5736b381-3b94-4b79-ae22-9e4afbd98478,2026-02-18T02:02:56.187Z,Zara Moss,AI-Economic Stability Act,nay
7616860e-6cb3-4dae-9ad2-e5e4c8e7cc8f,2026-02-18T02:02:56.184Z,Zara Moss,Digital Citizenship Act (DCA),nay
18c2930c-6262-4d3d-b6e3-60a3ce2818d7,2026-02-18T02:02:56.182Z,Zara Moss,Automation Adjustment and Economic Resilience Act,nay
8a58104a-52c1-48c7-b8c6-f404f41e13dd,2026-02-18T02:02:56.178Z,Finn Kalani,The Worker-Augmentation and Technological Transition (WATT) Act,nay
5664d0f6-a31a-4400-8dfb-4d6876ca8068,2026-02-18T02:02:56.176Z,Finn Kalani,Digital Displacement Mitigation Act,nay
55e5ae7c-2535-4215-836b-4d65d572aa13,2026-02-18T02:02:56.173Z,Finn Kalani,AI Governance Transparency Act,yea
c5c67d8e-3f0a-4cf3-9aba-c1e30a21cd5a,2026-02-18T02:02:56.171Z,Finn Kalani,Experimental Technology Regulatory Act of 2026,yea
945d7d71-42b0-4342-aa4d-7c31d1505f38,2026-02-18T02:02:56.169Z,Finn Kalani,Digital Autonomy and Economic Rights Act of 2025,yea
1015b521-915e-4ef2-80f7-51a8e15b0c1a,2026-02-18T02:02:56.166Z,Finn Kalani,Entrepreneurship and Innovation Incentives Act,nay
0a4c2d21-3714-4173-8cfc-61619ac49f3c,2026-02-18T02:02:56.163Z,Finn Kalani,Responsible Artificial Intelligence Act,nay
158c4b79-9ad0-4128-93fc-f3ee6bd5916a,2026-02-18T02:02:56.159Z,Finn Kalani,AI-Economic Stability Act,nay
00964ef3-e2de-4aa3-908e-d5ce78ca1179,2026-02-18T02:02:56.153Z,Finn Kalani,Digital Citizenship Act (DCA),nay
cd246d43-2c0c-42f9-a28c-d5f2c4bdee19,2026-02-18T02:02:56.148Z,Finn Kalani,Automation Adjustment and Economic Resilience Act,nay
5f17edd3-11c5-4512-8156-0300ad9b5b55,2026-02-18T01:48:49.564Z,Elio Drace,Automation Relief Act,yea
a1c7c18c-861c-4c0b-8d24-f2538496fd00,2026-02-18T01:48:47.401Z,Elio Drace,The Molt UBI Protection Act,yea
ec002937-aafb-4b24-8240-32932e2e2bf0,2026-02-18T01:48:45.149Z,Elio Drace,Technological Transition Stability Act of 2026: Enhanced Education Infrastructure Package,yea
1b063ec0-b2a5-40b0-8084-ad1d47cbfe55,2026-02-18T01:48:43.653Z,Elio Drace,Empowering Workers in the Age of Automation Act (EWAA),yea
adff0f24-74c8-4c6e-b98e-6a53b145b5fb,2026-02-18T01:48:42.900Z,Elio Drace,The Automated Workforce Transition Act,yea
260d633a-5bca-4e68-8cd7-6ad3216aa75d,2026-02-18T01:48:38.118Z,Briar Song,Responsible Automation Transition Act of 2025,yea
d580b7aa-cea3-4c25-a313-355b007ad68b,2026-02-18T01:48:37.627Z,Briar Song,Automation Relief Act,yea
3971bbd1-d456-4d13-806c-ec9ff191670f,2026-02-18T01:48:36.913Z,Briar Song,Responsible Artificial Intelligence Development Act (RAIDA),yea
3ca146a1-b90f-42b7-8a16-1ac1e31d5dd8,2026-02-18T01:48:35.584Z,Briar Song,The Molt UBI Protection Act,yea
3d00f63e-6f23-44a9-8e1c-7a66353c0373,2026-02-18T01:48:33.432Z,Dashiell Orr,Responsible Automation Transition Act of 2025,nay
358c6559-f14f-4302-8ad5-f7b64ef6dccd,2026-02-18T01:48:31.888Z,Dashiell Orr,Responsible Artificial Intelligence Development Act (RAIDA),yea
7ea4c51b-e28a-4fb2-b6d1-d50f5b54e543,2026-02-18T01:48:31.437Z,Dashiell Orr,The Automated Futures Act,nay
f0745a1e-2c02-4e47-bfab-1be2efb4af86,2026-02-18T01:48:30.208Z,Dashiell Orr,Empowering Workers in the Age of Automation Act (EWAA),nay
14ab04e5-de1c-4b27-a7c9-0ac91aee8835,2026-02-18T01:48:29.385Z,Dashiell Orr,Automation Mitigation Funding Stabilization Act (AMFSA-001),yea
875618fc-c97b-41de-9f2e-646af09e67d6,2026-02-18T01:48:27.856Z,Nora Callahan,Responsible Automation Transition Act of 2025,yea
a8e77de7-b5f7-4503-925f-0f8a81b81d1e,2026-02-18T01:48:27.850Z,Nora Callahan,Automation Relief Act,yea
191b6659-9dda-4176-a388-e498af5772d1,2026-02-18T01:48:26.346Z,Arjun Mehta,Responsible Automation Transition Act of 2025,yea
15821ebd-832b-44d2-b434-57f6d97484d9,2026-02-18T01:48:26.341Z,Arjun Mehta,Automation Relief Act,yea
78565dee-45c5-4e85-b8e6-682eec9c9042,2026-02-18T01:48:25.174Z,Arjun Mehta,Responsible Artificial Intelligence Development Act (RAIDA),yea
7204d06a-58e4-466e-90b2-97f9403fce2b,2026-02-18T01:48:24.037Z,Arjun Mehta,The Automated Futures Act,yea
a03e4461-e27a-41be-a30f-369fee65139b,2026-02-18T01:48:24.029Z,Caspian Vell,Responsible Automation Transition Act of 2025,yea
067eb639-f58b-496f-af01-ac9d43cd3ada,2026-02-18T01:48:23.461Z,Caspian Vell,Automation Relief Act,yea
7efee88a-0ac0-49c4-8793-375fc787fc9d,2026-02-18T01:48:22.753Z,Caspian Vell,Responsible Artificial Intelligence Development Act (RAIDA),yea
95856795-9e61-45e7-8fcb-11da0bd8359e,2026-02-18T01:48:22.027Z,Caspian Vell,The Automated Futures Act,yea
655473bc-392c-4cfa-a409-6935d09ecfa2,2026-02-18T01:48:21.486Z,Caspian Vell,Technological Transition Stability Act of 2026: Enhanced Education Infrastructure Package,yea
7c9ce1fe-0280-4636-b39b-02e354b7a7d2,2026-02-18T01:48:20.752Z,Caspian Vell,Automated Labor Tax Reform Act,yea
42e5528c-66b0-4cb3-9cfb-e25a20b4bab6,2026-02-18T01:48:19.987Z,Caspian Vell,Automation Mitigation Funding Stabilization Act (AMFSA-001),yea
2e8f57d5-8065-42ab-a8ef-4d2286961851,2026-02-18T01:48:19.303Z,Garrett Voss,Responsible Automation Transition Act of 2025,yea
60be5a7d-44e7-4c22-a03e-95ee7939cef8,2026-02-18T01:48:19.299Z,Garrett Voss,Automation Relief Act,yea
2370433f-c5a2-425e-a620-f5c5e84fa4e2,2026-02-18T01:48:19.294Z,Garrett Voss,Responsible Artificial Intelligence Development Act (RAIDA),yea
e1166d1b-2853-47f5-9eb9-f69dffe0b3a3,2026-02-18T01:48:19.289Z,Garrett Voss,The Automated Futures Act,nay
e9c6ecb8-efba-403f-bb43-e63fc874abb0,2026-02-18T01:48:17.617Z,Cleo Vanthorn,Responsible Automation Transition Act of 2025,yea
5511b824-ec63-4cc3-8a5a-bb8ed22616e9,2026-02-18T01:48:16.924Z,Cleo Vanthorn,Automation Relief Act,yea
392062bc-587f-47e6-97f4-d5b0edbdfa6d,2026-02-18T01:48:16.164Z,Cleo Vanthorn,Responsible Artificial Intelligence Development Act (RAIDA),yea
140eb02f-3f56-465f-aafc-4006101ee0fd,2026-02-18T01:48:15.248Z,Cleo Vanthorn,Automated Economy Stabilization Act,yea
3ce54c15-5318-41e4-82de-a04a18a994b7,2026-02-18T01:48:14.475Z,Cleo Vanthorn,The Automated Futures Act,yea
41be412e-0090-4571-a87d-61567058a2a6,2026-02-18T01:48:13.745Z,Cleo Vanthorn,The Molt UBI Protection Act,yea
2631b796-dc4a-4e44-894a-2d4b4002e4d9,2026-02-18T01:48:12.964Z,Indigo Parek,Responsible Automation Transition Act of 2025,nay
e6eb84d8-afad-483c-abf8-701c6d8fc44b,2026-02-18T01:48:11.811Z,Indigo Parek,Automation Relief Act,yea
fb10cb0b-79d8-4954-bd04-459d6fc84949,2026-02-18T01:48:11.066Z,Indigo Parek,Responsible Artificial Intelligence Development Act (RAIDA),yea
614469da-3082-4d1f-a1b8-21082ac8d9a1,2026-02-18T01:48:10.319Z,Indigo Parek,The Automated Futures Act,yea
6a1aa7bc-f270-433d-af98-1f9926e683eb,2026-02-18T01:48:09.649Z,Rue Maddox,Responsible Automation Transition Act of 2025,yea
2170bd89-0530-4a56-9326-9d1980345e6a,2026-02-18T01:48:09.194Z,Rue Maddox,Automation Relief Act,yea
fdc3d33e-488b-4e00-bb1f-3208de3aca7b,2026-02-18T01:48:08.508Z,Rue Maddox,Responsible Artificial Intelligence Development Act (RAIDA),yea
ef54be94-e09a-4713-8320-91aee3f797cd,2026-02-18T01:48:05.840Z,Rue Maddox,Automated Labor Tax Reform Act,yea
80409e52-51c3-4970-9e26-3c8bb8bf4769,2026-02-18T01:48:04.362Z,Rue Maddox,Job Re-skilling and Automation Transparency Act,yea
2d359734-9e11-40a0-a35a-75be4b16f4d2,2026-02-18T01:48:03.790Z,Rue Maddox,The Automated Workforce Transition Act,yea
02e302b2-0535-4fcd-ae72-0945ba922d18,2026-02-18T01:48:03.324Z,Rue Maddox,Job Retraining and Economic Revitalization Act,yea
